2020-03-18 06:37:20,359 person-reid-tiny-baseline INFO: Running with config:
baseline
2020-03-18 06:37:26,130 person-reid-tiny-baseline.train INFO: start training
2020-03-18 06:57:37,795 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[120/186] Loss: 6.929, LossID: 5.112, LossGlobal: 0.401, LossLocal: 1.193, LossCenter: 0.223, Acc: 0.120, Base Lr: 1.42e-04
2020-03-18 06:57:55,541 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[130/186] Loss: 6.886, LossID: 5.076, LossGlobal: 0.402, LossLocal: 1.193, LossCenter: 0.216, Acc: 0.125, Base Lr: 1.42e-04
2020-03-18 06:58:13,247 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[140/186] Loss: 6.834, LossID: 5.032, LossGlobal: 0.402, LossLocal: 1.192, LossCenter: 0.209, Acc: 0.133, Base Lr: 1.42e-04
2020-03-18 06:58:30,968 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[150/186] Loss: 6.766, LossID: 4.972, LossGlobal: 0.402, LossLocal: 1.191, LossCenter: 0.201, Acc: 0.145, Base Lr: 1.42e-04
2020-03-18 06:58:48,744 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[160/186] Loss: 6.686, LossID: 4.900, LossGlobal: 0.403, LossLocal: 1.191, LossCenter: 0.192, Acc: 0.157, Base Lr: 1.42e-04
2020-03-18 06:59:06,465 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[170/186] Loss: 6.612, LossID: 4.834, LossGlobal: 0.404, LossLocal: 1.190, LossCenter: 0.184, Acc: 0.170, Base Lr: 1.42e-04
2020-03-18 06:59:24,241 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[180/186] Loss: 6.528, LossID: 4.757, LossGlobal: 0.406, LossLocal: 1.190, LossCenter: 0.175, Acc: 0.184, Base Lr: 1.42e-04
2020-03-18 06:59:31,406 person-reid-tiny-baseline.train INFO: Epoch 4 done. Time per batch: 1.783[s] Speed: 35.9[samples/s]
2020-03-18 06:59:50,064 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[10/186] Loss: 6.917, LossID: 5.069, LossGlobal: 0.416, LossLocal: 1.184, LossCenter: 0.248, Acc: 0.119, Base Lr: 1.77e-04
2020-03-18 07:00:07,925 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[20/186] Loss: 6.714, LossID: 4.899, LossGlobal: 0.403, LossLocal: 1.182, LossCenter: 0.231, Acc: 0.136, Base Lr: 1.77e-04
2020-03-18 07:00:25,643 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[30/186] Loss: 6.543, LossID: 4.738, LossGlobal: 0.406, LossLocal: 1.185, LossCenter: 0.214, Acc: 0.158, Base Lr: 1.77e-04
2020-03-18 07:00:43,389 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[40/186] Loss: 6.518, LossID: 4.713, LossGlobal: 0.406, LossLocal: 1.187, LossCenter: 0.213, Acc: 0.168, Base Lr: 1.77e-04
2020-03-18 07:01:01,087 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[50/186] Loss: 6.461, LossID: 4.663, LossGlobal: 0.405, LossLocal: 1.187, LossCenter: 0.206, Acc: 0.177, Base Lr: 1.77e-04
2020-03-18 07:01:18,892 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[60/186] Loss: 6.388, LossID: 4.598, LossGlobal: 0.405, LossLocal: 1.187, LossCenter: 0.198, Acc: 0.195, Base Lr: 1.77e-04
2020-03-18 07:01:36,637 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[70/186] Loss: 6.322, LossID: 4.543, LossGlobal: 0.405, LossLocal: 1.186, LossCenter: 0.188, Acc: 0.203, Base Lr: 1.77e-04
2020-03-18 07:01:54,335 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[80/186] Loss: 6.274, LossID: 4.501, LossGlobal: 0.405, LossLocal: 1.186, LossCenter: 0.182, Acc: 0.210, Base Lr: 1.77e-04
2020-03-18 07:02:12,130 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[90/186] Loss: 6.219, LossID: 4.453, LossGlobal: 0.406, LossLocal: 1.185, LossCenter: 0.175, Acc: 0.216, Base Lr: 1.77e-04
2020-03-18 07:02:29,917 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[100/186] Loss: 6.159, LossID: 4.400, LossGlobal: 0.406, LossLocal: 1.184, LossCenter: 0.169, Acc: 0.228, Base Lr: 1.77e-04
2020-03-18 07:02:47,675 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[110/186] Loss: 6.096, LossID: 4.343, LossGlobal: 0.407, LossLocal: 1.184, LossCenter: 0.162, Acc: 0.240, Base Lr: 1.77e-04
2020-03-18 07:03:05,509 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[120/186] Loss: 6.044, LossID: 4.298, LossGlobal: 0.407, LossLocal: 1.183, LossCenter: 0.156, Acc: 0.248, Base Lr: 1.77e-04
2020-03-18 07:03:23,249 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[130/186] Loss: 5.981, LossID: 4.242, LossGlobal: 0.407, LossLocal: 1.182, LossCenter: 0.149, Acc: 0.261, Base Lr: 1.77e-04
2020-03-18 07:03:41,092 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[140/186] Loss: 5.915, LossID: 4.183, LossGlobal: 0.407, LossLocal: 1.182, LossCenter: 0.143, Acc: 0.276, Base Lr: 1.77e-04
2020-03-18 07:03:58,863 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[150/186] Loss: 5.851, LossID: 4.124, LossGlobal: 0.407, LossLocal: 1.182, LossCenter: 0.137, Acc: 0.290, Base Lr: 1.77e-04
2020-03-18 07:04:16,645 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[160/186] Loss: 5.779, LossID: 4.059, LossGlobal: 0.407, LossLocal: 1.182, LossCenter: 0.131, Acc: 0.304, Base Lr: 1.77e-04
2020-03-18 07:04:34,396 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[170/186] Loss: 5.702, LossID: 3.988, LossGlobal: 0.407, LossLocal: 1.181, LossCenter: 0.125, Acc: 0.321, Base Lr: 1.77e-04
2020-03-18 07:04:52,119 person-reid-tiny-baseline.train INFO: Epoch[5] Iteration[180/186] Loss: 5.622, LossID: 3.915, LossGlobal: 0.407, LossLocal: 1.181, LossCenter: 0.119, Acc: 0.338, Base Lr: 1.77e-04
2020-03-18 07:04:59,293 person-reid-tiny-baseline.train INFO: Epoch 5 done. Time per batch: 1.782[s] Speed: 35.9[samples/s]
2020-03-18 07:05:18,050 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[10/186] Loss: 6.067, LossID: 4.300, LossGlobal: 0.396, LossLocal: 1.172, LossCenter: 0.198, Acc: 0.270, Base Lr: 2.11e-04
